iter,res_primal,res_dual,alpha,alpha_mu,alpha_lambda,rho,convergio,res_eq_final,res_dual_final
97,612.024266415778,1474.2785990192992,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
98,611.7366499121017,1473.6164732901505,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
99,611.4491642558735,1472.9546438135774,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
100,611.161809388016,1472.2931104569657,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
101,610.8745852494786,1471.6318730877576,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
102,610.5874917812373,1470.9709315734578,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
103,610.3005289242946,1470.3102857816282,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
104,610.0136966196793,1469.6499355798912,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
105,609.726994808447,1468.9898808359274,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
106,609.4404234316798,1468.3301214174776,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
107,609.1539824304862,1467.6706571923412,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
108,608.8676717460013,1467.0114880283772,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
109,608.5814913193866,1466.352613793504,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
110,608.2954410918298,1465.6940343556985,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
111,608.0095210045457,1465.0357495829971,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
112,607.7237309987748,1464.3777593434947,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
113,607.4380710157849,1463.7200635053462,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
114,607.152540996869,1463.0626619367654,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
115,606.8671408833479,1462.4055545060244,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
116,606.5818706165677,1461.7487410814547,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
117,606.2967301379015,1461.0922215314472,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
